Ouachita,Arkansas,1821
Ouachita,Louisiana,12036
Ouray,Colorado,200
Outagamie,Wisconsin,14139
Overton,Tennessee,1174
Owen,Indiana,1368
Owen,Kentucky,507
Owsley,Kentucky,346
Owyhee,Idaho,787
Oxford,Maine,3994
Ozark,Missouri,564
Ozaukee,Wisconsin,6252
Pacific,Washington,1152
Page,Iowa,1104
Page,Virginia,1440
Palm Beach,Florida,77829
Palo Alto,Iowa,688
Palo Pinto,Texas,1963
Pamlico,North Carolina,570
Panola,Mississippi,2986
Panola,Texas,1640
Park,Colorado,799
Park,Montana,787
Park,Wyoming,1943
Parke,Indiana,1081
Parker,Texas,7744
Parmer,Texas,850
Pasco,Florida,25337
Pasquotank,North Carolina,3211
Passaic,New Jersey,38452
Patrick,Virginia,987
Paulding,Georgia,7706
Paulding,Ohio,1254
Pawnee,Kansas,526
Pawnee,Nebraska,171
Pawnee,Oklahoma,1173
Payette,Idaho,1698
Payne,Oklahoma,7728
Peach,Georgia,3715
Pearl River,Mississippi,4228
Pecos,Texas,1032
Pembina,North Dakota,437
Pemiscot,Missouri,1395
Pend Oreille,Washington,735
Pender,North Carolina,3308
Pendleton,Kentucky,1046
Pendleton,West Virginia,432
Pennington,Minnesota,951
Pennington,South Dakota,6714
Penobscot,Maine,12053
Peoria,Illinois,13248
Pepin,Wisconsin,494
Perkins,Nebraska,163
Perkins,South Dakota,181
Perquimans,North Carolina,790
Perry,Alabama,984
Perry,Arkansas,764
Perry,Illinois,1397
Perry,Indiana,1117
Perry,Kentucky,2090
Perry,Mississippi,1045
Perry,Missouri,1245
Perry,Ohio,2941
Perry,Pennsylvania,3404
Perry,Tennessee,504
Pershing,Nevada,294
Person,North Carolina,2527
Petersburg (city),Virginia,5700
Petroleum,Montana,32
Pettis,Missouri,2927
Phelps,Missouri,4068
Phelps,Nebraska,555
Philadelphia,Pennsylvania,117132
Phillips,Arkansas,1848
Phillips,Colorado,308
Phillips,Kansas,353
Phillips,Montana,333
Piatt,Illinois,1070
Pickaway,Ohio,3895
Pickens,Alabama,1430
Pickens,Georgia,1685
Pickens,South Carolina,12399
Pickett,Tennessee,176
Pierce,Georgia,1355
Pierce,Nebraska,460
Pierce,North Dakota,248
Pierce,Washington,52435
Pierce,Wisconsin,4223
Pike,Alabama,3429
Pike,Arkansas,734
Pike,Georgia,1386
Pike,Illinois,1075
Pike,Indiana,796
Pike,Kentucky,4112
Pike,Mississippi,3254
Pike,Missouri,1201
Pike,Ohio,1856
Pike,Pennsylvania,3792
Pima,Arizona,68862
Pinal,Arizona,14201
Pine,Minnesota,1873
Pinellas,Florida,50416
Pipestone,Minnesota,695
Piscataquis,Maine,1046
Pitkin,Colorado,625
Pitt,North Carolina,15649
Pittsburg,Oklahoma,2714
Pittsylvania,Virginia,2573
Piute,Utah,103
Placer,California,24613
Plaquemines,Louisiana,1668
Platte,Missouri,5882
Platte,Nebraska,2333
Platte,Wyoming,539
Pleasants,West Virginia,457
Plumas,California,1232
Plymouth,Iowa,1671
Plymouth,Massachusetts,34357
Pocahontas,Iowa,397
Pocahontas,West Virginia,426
Poinsett,Arkansas,1760
Pointe Coupee,Louisiana,1422
Polk,Arkansas,1358
Polk,Florida,40294
Polk,Georgia,3099
Polk,Iowa,26828
Polk,Minnesota,2352
Polk,Missouri,2785
Polk,Nebraska,292
Polk,North Carolina,1176
Polk,Oregon,5951
Polk,Tennessee,1088
Polk,Texas,2734
Polk,Wisconsin,2980
Pondera,Montana,422
Pontotoc,Mississippi,1881
Pontotoc,Oklahoma,2872
Pope,Arkansas,5543
Pope,Illinois,338
Pope,Minnesota,611
Poquoson (city),Virginia,1009
Portage,Ohio,13927
Portage,Wisconsin,5074
Porter,Indiana,11401
Portsmouth (city),Virginia,6244
Posey,Indiana,1643
Pottawatomie,Kansas,1443
Pottawatomie,Oklahoma,5266
Pottawattamie,Iowa,6753
Potter,Pennsylvania,1191
Potter,South Dakota,137
Potter,Texas,8546
Powder River,Montana,84
Powell,Kentucky,849
Powell,Montana,462
Power,Idaho,579
Poweshiek,Iowa,1605
Powhatan,Virginia,2099
Prairie,Arkansas,519
Prairie,Montana,49
Pratt,Kansas,688
Preble,Ohio,2729
Prentiss,Mississippi,1675
Presidio,Texas,647
Presque Isle,Michigan,758
Preston,West Virginia,1884
Price,Wisconsin,806
Prince Edward,Virginia,3008
Prince George,Virginia,1561
Prince George's,Maryland,67048
Prince William,Virginia,21195
Providence,Rhode Island,48856
Prowers,Colorado,978
Pueblo,Colorado,11593
Pulaski,Arkansas,25880
Pulaski,Georgia,808
Pulaski,Illinois,455
Pulaski,Indiana,968
Pulaski,Kentucky,4025
Pulaski,Missouri,6490
Pulaski,Virginia,1791
Pushmataha,Oklahoma,765
Putnam,Florida,4794
Putnam,Georgia,1113
Putnam,Illinois,373
Putnam,Indiana,3106
Putnam,Missouri,290
Putnam,New York,6967
Putnam,Ohio,2666
Putnam,Tennessee,6707
Putnam,West Virginia,3104
Quay,New Mexico,585
Queen Anne's,Maryland,2851
Queens,New York,139893
Quitman,Mississippi,549
Rabun,Georgia,1077
Racine,Wisconsin,14016
Radford (city),Virginia,2956
Rains,Texas,881
Raleigh,West Virginia,4131
Ralls,Missouri,430
Ramsey,Minnesota,36090
Ramsey,North Dakota,848
Randall,Texas,8719
Randolph,Alabama,1696
Randolph,Arkansas,1140
Randolph,Georgia,95
Randolph,Illinois,2128
Randolph,Indiana,1888
Randolph,Missouri,1786
Randolph,North Carolina,8204
Randolph,West Virginia,1860
Rankin,Mississippi,8303
Ransom,North Dakota,331
Rapides,Louisiana,9575
Rappahannock,Virginia,702
Ravalli,Montana,2594
Rawlins,Kansas,135
Ray,Missouri,1417
Reagan,Texas,254
Real,Texas,247
Red Lake,Minnesota,266
Red River,Louisiana,616
Red River,Texas,831
Red Willow,Nebraska,807
Redwood,Minnesota,1035
Reeves,Texas,925
Refugio,Texas,545
Reno,Kansas,4401
Rensselaer,New York,12301
Renville,Minnesota,1040
Renville,North Dakota,155
Republic,Kansas,254
Reynolds,Missouri,448
Rhea,Tennessee,2375
Rice,Kansas,835
Rice,Minnesota,6013
Rich,Utah,147
Richardson,Nebraska,557
Richland,Illinois,1066
Richland,Louisiana,1479
Richland,Montana,716
Richland,North Dakota,1403
Richland,Ohio,8566
Richland,South Carolina,32445
Richland,Wisconsin,1060
Richmond,Georgia,19151
Richmond,New York,32929
Richmond,North Carolina,3387
Richmond,Virginia,499
Richmond (city),Virginia,16655
Riley,Kansas,7001
Ringgold,Iowa,270
Rio Arriba,New Mexico,3178
Rio Blanco,Colorado,471
Rio Grande,Colorado,773
Ripley,Indiana,2513
Ripley,Missouri,964
Ritchie,West Virginia,707
Riverside,California,187318
Roane,Tennessee,2860
Roane,West Virginia,804
Roanoke,Virginia,4203
Roanoke (city),Virginia,5958
Roberts,South Dakota,768
Roberts,Texas,42
Robertson,Kentucky,165
Robertson,Tennessee,4636
Robertson,Texas,1177
Robeson,North Carolina,11860
Rock,Minnesota,598
Rock,Nebraska,46
Rock,Wisconsin,11487
Rock Island,Illinois,9815
Rockbridge,Virginia,648
Rockcastle,Kentucky,1017
Rockdale,Georgia,6797
Rockingham,New Hampshire,19808
Rockingham,North Carolina,5962
Rockingham,Virginia,6360
Rockland,New York,23478
Rockwall,Texas,5790
Roger Mills,Oklahoma,217
Rogers,Oklahoma,5501
Rolette,North Dakota,1258
Rooks,Kansas,336
Roosevelt,Montana,968
Roosevelt,New Mexico,1901
Roscommon,Michigan,1451
Roseau,Minnesota,1153
Rosebud,Montana,807
Ross,Ohio,4989
Routt,Colorado,1369
Rowan,Kentucky,2471
Rowan,North Carolina,8497
Runnels,Texas,763
Rush,Indiana,1231
Rush,Kansas,192
Rusk,Texas,2969
Rusk,Wisconsin,1009
Russell,Alabama,5260
Russell,Kansas,412
Russell,Kentucky,1089
Russell,Virginia,1770
Rutherford,North Carolina,4229
Rutherford,Tennessee,20293
Rutland,Vermont,4327
Sabine,Louisiana,1565
Sabine,Texas,792
Sac,Iowa,578
Sacramento,California,105610
Sagadahoc,Maine,2048
Saginaw,Michigan,15287
Saguache,Colorado,442
Salem,New Jersey,4436
Salem (city),Virginia,2892
Saline,Arkansas,3068
Saline,Illinois,1861
Saline,Kansas,3906
Saline,Missouri,1908
Saline,Nebraska,1364
Salt Lake,Utah,72652
Saluda,South Carolina,1154
Sampson,North Carolina,3682
San Augustine,Texas,499
San Benito,California,4444
San Bernardino,California,177227
San Diego,California,223733
San Francisco,California,34549
San Jacinto,Texas,1195
San Joaquin,California,58282
San Juan,Colorado,17
San Juan,New Mexico,9920
San Juan,Utah,1321
San Juan,Washington,746
San Luis Obispo,California,21700
San Mateo,California,42315
San Miguel,Colorado,278
San Miguel,New Mexico,2439
San Patricio,Texas,5464
San Saba,Texas,383
Sanborn,South Dakota,160
Sanders,Montana,735
Sandoval,New Mexico,9473
Sandusky,Ohio,3639
Sangamon,Illinois,13069
Sanilac,Michigan,3029
Sanpete,Utah,3608
Santa Barbara,California,38016
Santa Clara,California,113772
Santa Cruz,Arizona,4353
Santa Cruz,California,22664
Santa Fe,New Mexico,8227
Santa Rosa,Florida,10620
Sarasota,Florida,18070
Saratoga,New York,14000
Sargent,North Dakota,285
Sarpy,Nebraska,10905
Sauk,Wisconsin,3857
Saunders,Nebraska,1422
Sawyer,Wisconsin,1002
Schenectady,New York,12173
Schleicher,Texas,239
Schley,Georgia,398
Schoharie,New York,2646
Schoolcraft,Michigan,538
Schuyler,Illinois,435
Schuyler,Missouri,281
Schuyler,New York,1082
Schuylkill,Pennsylvania,8711
Scioto,Ohio,5708
Scotland,Missouri,328
Scotland,North Carolina,2632
Scott,Arkansas,930
Scott,Illinois,319
Scott,Indiana,1827
Scott,Iowa,11067
Scott,Kansas,293
Scott,Kentucky,3468
Scott,Minnesota,7973
Scott,Mississippi,2220
Scott,Missouri,2938
Scott,Tennessee,1467
Scott,Virginia,1306
Scotts Bluff,Nebraska,2619
Screven,Georgia,1265
Scurry,Texas,1231
Searcy,Arkansas,500
Sebastian,Arkansas,8599
Sedgwick,Colorado,132
Sedgwick,Kansas,34780
Seminole,Florida,28375
Seminole,Oklahoma,1772
Seneca,New York,2200
Seneca,Ohio,4785
Sequatchie,Tennessee,769
Sequoyah,Oklahoma,3112
Sevier,Arkansas,1332
Sevier,Tennessee,5929
Sevier,Utah,1622
Seward,Kansas,1975
Seward,Nebraska,1532
Shackelford,Texas,236
Shannon,Missouri,504
Shannon,South Dakota,1522
Sharkey,Mississippi,392
Sharp,Arkansas,1246
Shasta,California,12952
Shawano,Wisconsin,2423
Shawnee,Kansas,11734
Sheboygan,Wisconsin,7636
Shelby,Alabama,12227
Shelby,Illinois,1472
Shelby,Indiana,2892
Shelby,Iowa,682
Shelby,Kentucky,2586
Shelby,Missouri,461
Shelby,Ohio,3404
Shelby,Tennessee,72409
Shelby,Texas,1886
Shenandoah,Virginia,2698
Sherburne,Minnesota,6094
Sheridan,Kansas,104
Sheridan,Montana,187
Sheridan,Nebraska,313
Sheridan,North Dakota,56
Sheridan,Wyoming,1900
Sherman,Kansas,385
Sherman,Nebraska,171
Sherman,Oregon,93
Sherman,Texas,196
Shiawassee,Michigan,5589
Shoshone,Idaho,805
Sibley,Minnesota,851
Sierra,California,153
Sierra,New Mexico,541
Silver Bow,Montana,2432
Simpson,Kentucky,1053
Simpson,Mississippi,2191
Sioux,Iowa,3008
Sioux,Nebraska,27
Sioux,North Dakota,412
Siskiyou,California,2835
Skagit,Washington,8098
Skamania,Washington,506
Slope,North Dakota,16
Smith,Kansas,222
Smith,Mississippi,953
Smith,Tennessee,1188
Smith,Texas,16231
Smyth,Virginia,2092
Snohomish,Washington,47556
Snyder,Pennsylvania,3312
Socorro,New Mexico,1444
Solano,California,30386
Somerset,Maine,3321
Somerset,Maryland,2489
Somerset,New Jersey,19141
Somerset,Pennsylvania,4585
Somervell,Texas,675
Sonoma,California,33309
Southampton,Virginia,846
Spalding,Georgia,4280
Spartanburg,South Carolina,20633
Spencer,Indiana,1529
Spencer,Kentucky,1150
Spink,South Dakota,512
Spokane,Washington,35578
Spotsylvania,Virginia,7911
St. Bernard,Louisiana,2555
St. Charles,Louisiana,3900
St. Charles,Missouri,22270
St. Clair,Alabama,4974
St. Clair,Illinois,19364
St. Clair,Michigan,11891
St. Clair,Missouri,507
St. Croix,Wisconsin,4964
St. Francis,Arkansas,1923
St. Francois,Missouri,4359
St. Helena,Louisiana,472
St. James,Louisiana,1764
St. John the Baptist,Louisiana,3622
St. Johns,Florida,12578
St. Joseph,Indiana,21697
St. Joseph,Michigan,4381
St. Landry,Louisiana,6480
St. Lawrence,New York,9904
St. Louis,Minnesota,14636
St. Louis,Missouri,72658
St. Louis (city),Missouri,21985
St. Lucie,Florida,17560
St. Martin,Louisiana,3478
St. Mary,Louisiana,4067
St. Mary's,Maryland,8214
St. Tammany,Louisiana,15928
Stafford,Kansas,260
Stafford,Virginia,10729
Stanislaus,California,43057
Stanley,South Dakota,197
Stanly,North Carolina,4311
Stanton,Kansas,171
Stanton,Nebraska,204
Stark,Illinois,675
Stark,North Dakota,1728
Stark,Ohio,26397
Starke,Indiana,1592
Starr,Texas,5714
Staunton (city),Virginia,2286
Ste. Genevieve,Missouri,1127
Stearns,Minnesota,13836
Steele,Minnesota,2514
Steele,North Dakota,106
Stephens,Georgia,2120
Stephens,Oklahoma,4539
Stephens,Texas,625
Stephenson,Illinois,3348
Sterling,Texas,69
Steuben,Indiana,2800
Steuben,New York,6841
Stevens,Kansas,447
Stevens,Minnesota,987
Stevens,Washington,2605
Stewart,Georgia,377
Stewart,Tennessee,990
Stillwater,Montana,619
Stoddard,Missouri,2086
Stokes,North Carolina,3074
Stone,Arkansas,619
Stone,Mississippi,1887
Stone,Missouri,1659
Stonewall,Texas,81
Storey,Nevada,49
Story,Iowa,9746
Strafford,New Hampshire,10390
Stutsman,North Dakota,1380
Sublette,Wyoming,583
Suffolk,Massachusetts,55429
Suffolk,New York,106347
Suffolk (city),Virginia,5907
Sullivan,Indiana,1490
Sullivan,Missouri,456
Sullivan,New Hampshire,2522
Sullivan,New York,5472
Sullivan,Pennsylvania,331
Sullivan,Tennessee,9913
Sully,South Dakota,75
Summers,West Virginia,665
Summit,Colorado,1205
Summit,Ohio,39677
Summit,Utah,2612
Sumner,Kansas,2116
Sumner,Tennessee,10057
Sumter,Alabama,1288
Sumter,Florida,2600
Sumter,Georgia,2867
Sumter,South Carolina,8073
Sunflower,Mississippi,2190
Surry,North Carolina,5276
Surry,Virginia,468
Susquehanna,Pennsylvania,2792
Sussex,Delaware,11844
Sussex,New Jersey,11110
Sussex,Virginia,815
Sutter,California,7321
Sutton,Texas,326
Suwannee,Florida,2667
Swain,North Carolina,1226
Sweet Grass,Montana,228
Sweetwater,Wyoming,2933
Swift,Minnesota,686
Swisher,Texas,542
Switzerland,Indiana,632
Talbot,Georgia,514
Talbot,Maryland,2121
Taliaferro,Georgia,112
Talladega,Alabama,5457
Tallahatchie,Mississippi,992
Tallapoosa,Alabama,2410
Tama,Iowa,1304
Taney,Missouri,3512
Tangipahoa,Louisiana,10625
Taos,New Mexico,1929
Tarrant,Texas,126940
Tate,Mississippi,2407
Tattnall,Georgia,1662
Taylor,Florida,1231
Taylor,Georgia,816
Taylor,Iowa,405
Taylor,Kentucky,1930
Taylor,Texas,10561
Taylor,West Virginia,827
Taylor,Wisconsin,1193
Tazewell,Illinois,8757
Tazewell,Virginia,2737
Tehama,California,4094
Telfair,Georgia,1039
Teller,Colorado,1474
Tensas,Louisiana,326
Terrebonne,Louisiana,8618
Terrell,Texas,60
Terry,Texas,838
Teton,Idaho,596
Teton,Montana,413
Teton,Wyoming,918
Texas,Missouri,1632
Texas,Oklahoma,1654
Thayer,Nebraska,322
Thomas,Georgia,3351
Thomas,Kansas,734
Thomas,Nebraska,47
Throckmorton,Texas,107
Thurston,Nebraska,598
Thurston,Washington,16886
Tift,Georgia,3585
Tillamook,Oregon,1479
Tillman,Oklahoma,546
Tioga,New York,3413
Tioga,Pennsylvania,3389
Tippah,Mississippi,1735
Tippecanoe,Indiana,16867
Tipton,Indiana,1040
Tipton,Tennessee,4659
Tishomingo,Mississippi,1261
Titus,Texas,2452
Todd,Kentucky,765
Todd,Minnesota,1689
Todd,South Dakota,834
Tolland,Connecticut,13849
Tom Green,Texas,8675
Tompkins,New York,12674
Tooele,Utah,4570
Toole,Montana,339
Toombs,Georgia,2004
Torrance,New Mexico,1011
Towner,North Dakota,111
Towns,Georgia,851
Traill,North Dakota,603
Transylvania,North Carolina,2012
Traverse,Minnesota,224
Travis,Texas,67887
Treasure,Montana,47
Trego,Kansas,187
Trempealeau,Wisconsin,2131
Treutlen,Georgia,416
Trigg,Kentucky,946
Trimble,Kentucky,573
Trinity,California,788
Trinity,Texas,852
Tripp,South Dakota,388
Troup,Georgia,5299
Trousdale,Tennessee,532
Trumbull,Ohio,13290
Tucker,West Virginia,438
Tulare,California,38741
Tulsa,Oklahoma,42703
Tunica,Mississippi,840
Tuolumne,California,3152
Turner,Georgia,710
Turner,South Dakota,510
Tuscaloosa,Alabama,17592
Tuscarawas,Ohio,7026
Tuscola,Michigan,4287
Twiggs,Georgia,511
Twin Falls,Idaho,5622
Tyler,Texas,1279
Tyler,West Virginia,477
Tyrrell,North Carolina,241
Uinta,Wyoming,1566
Uintah,Utah,2332
Ulster,New York,12978
Umatilla,Oregon,5611
Unicoi,Tennessee,992
Union,Arkansas,2819
Union,Florida,935
Union,Georgia,1076
Union,Illinois,1128
Union,Indiana,506
Union,Iowa,881
Union,Kentucky,1464
Union,Louisiana,1499
Union,Mississippi,1720
Union,New Jersey,37634
Union,New Mexico,274
Union,North Carolina,13068
Union,Ohio,2918
Union,Oregon,1934
Union,Pennsylvania,3741
Union,South Carolina,1931
Union,South Dakota,985
Union,Tennessee,1012
Upshur,Texas,2523
Upshur,West Virginia,1905
Upson,Georgia,1887
Upton,Texas,241
Utah,Utah,45959
Uvalde,Texas,2233
Val Verde,Texas,3804
Valencia,New Mexico,5999
Valley,Idaho,493
Valley,Montana,478
Valley,Nebraska,239
Van Buren,Arkansas,951
Van Buren,Iowa,551
Van Buren,Michigan,5961
Van Buren,Tennessee,229
Van Wert,Ohio,1734
Van Zandt,Texas,3480
Vance,North Carolina,3690
Vanderburgh,Indiana,12899
Venango,Pennsylvania,3543
Ventura,California,64703
Vermilion,Illinois,5730
Vermilion,Louisiana,3925
Vermillion,Indiana,1032
Vernon,Louisiana,3514
Vernon,Missouri,1556
Vernon,Wisconsin,2086
Victoria,Texas,6163
Vigo,Indiana,8463
Vilas,Wisconsin,1036
Vinton,Ohio,900
Virginia Beach (city),Virginia,27459
Virginia Beach City,Virginia,2921
Volusia,Florida,31274
Wabash,Illinois,811
Wabash,Indiana,2585
Wabasha,Minnesota,1541
Wabaunsee,Kansas,399
Wadena,Minnesota,1133
Wagoner,Oklahoma,4632
Wahkiakum,Washington,198
Wake,North Carolina,64887
Wakulla,Florida,1910
Waldo,Maine,2498
Walker,Alabama,5002
Walker,Georgia,5462
Walker,Texas,5592
Walla Walla,Washington,4893
Wallace,Kansas,126
Waller,Texas,4474
Wallowa,Oregon,323
Walsh,North Dakota,691
Walthall,Mississippi,937
Walton,Florida,2647
Walton,Georgia,3345
Walworth,South Dakota,344
Walworth,Wisconsin,8669
Wapello,Iowa,2490
Ward,North Dakota,4229
Ward,Texas,758
Ware,Georgia,2557
Warren,Georgia,369
Warren,Illinois,1386
Warren,Indiana,401
Warren,Iowa,3490
Warren,Kentucky,10313
Warren,Mississippi,3502
Warren,Missouri,2071
Warren,New Jersey,8248
Warren,New York,4284
Warren,North Carolina,1070
Warren,Ohio,13124
Warren,Pennsylvania,2534
Warren,Tennessee,2701
Warren,Virginia,2580
Warrick,Indiana,4066
Wasatch,Utah,1655
Wasco,Oregon,1573
Waseca,Minnesota,1109
Washakie,Wyoming,556
Washburn,Wisconsin,996
Washington,Alabama,1369
Washington,Arkansas,17060
Washington,Colorado,303
Washington,Florida,1482
Washington,Georgia,1532
Washington,Idaho,726
Washington,Illinois,950
Washington,Indiana,1868
Washington,Iowa,1648
Washington,Kansas,378
Washington,Kentucky,794
Washington,Louisiana,3250
Washington,Maine,2100
Washington,Maryland,9308
Washington,Minnesota,17445
Washington,Mississippi,4258
Washington,Missouri,1479
Washington,Nebraska,1487
Washington,New York,4356
Washington,North Carolina,869
Washington,Ohio,4327
Washington,Oklahoma,3391
Washington,Oregon,35002
Washington,Pennsylvania,13917
Washington,Rhode Island,11298
Washington,Tennessee,8962
Washington,Texas,2855
Washington,Utah,10667
Washington,Vermont,4181
Washington,Virginia,2499
Washington,Wisconsin,8479
Washita,Oklahoma,707
Washoe,Nevada,27722
Washtenaw,Michigan,29582
Watauga,North Carolina,5869
Watonwan,Minnesota,781
Waukesha,Wisconsin,26779
Waupaca,Wisconsin,3984
Waushara,Wisconsin,1233
Wayne,Georgia,1973
Wayne,Illinois,976
Wayne,Indiana,4854
Wayne,Iowa,437
Wayne,Kentucky,1312
Wayne,Michigan,143544
Wayne,Mississippi,1299
Wayne,Missouri,917
Wayne,Nebraska,1145
Wayne,New York,6864
Wayne,North Carolina,8622
Wayne,Ohio,9296
Wayne,Pennsylvania,3956
Wayne,Tennessee,881
Wayne,Utah,198
Wayne,West Virginia,1878
Waynesboro (city),Virginia,1869
Weakley,Tennessee,3056
Webb,Texas,23379
Weber,Utah,17988
Webster,Georgia,136
Webster,Iowa,2967
Webster,Kentucky,948
Webster,Louisiana,2795
Webster,Mississippi,802
Webster,Missouri,3067
Webster,Nebraska,260
Webster,West Virginia,583
Weld,Colorado,21953
Wells,Indiana,1794
Wells,North Dakota,217
West Baton Rouge,Louisiana,1761
West Carroll,Louisiana,835
West Feliciana,Louisiana,824
Westchester,New York,65198
Westmoreland,Pennsylvania,23282
Westmoreland,Virginia,1031
Weston,Wyoming,415
Wetzel,West Virginia,1157
Wexford,Michigan,2271
Wharton,Texas,2997
Whatcom,Washington,15807
Wheatland,Montana,137
Wheeler,Georgia,360
Wheeler,Nebraska,35
Wheeler,Oregon,85
Wheeler,Texas,378
White,Arkansas,6397
White,Georgia,1840
White,Illinois,932
White,Indiana,1819
White,Tennessee,1747
White Pine,Nevada,590
Whiteside,Illinois,3996
Whitfield,Georgia,7949
Whitley,Indiana,2485
Whitley,Kentucky,3865
Whitman,Washington,6079
Wibaux,Montana,56
Wichita,Kansas,140
Wichita,Texas,10897
Wicomico,Maryland,8945
Wilbarger,Texas,1048
Wilcox,Alabama,1015
Wilcox,Georgia,546
Wilkes,Georgia,691
Wilkes,North Carolina,4003
Wilkin,Minnesota,456
Wilkinson,Georgia,718
Wilkinson,Mississippi,652
Will,Illinois,42558
Willacy,Texas,1885
Williams,North Dakota,1461
Williams,Ohio,2643
Williamsburg,South Carolina,2324
Williamsburg (city),Virginia,244
Williamson,Illinois,3888
Williamson,Tennessee,12460
Williamson,Texas,26003
Wilson,Kansas,572
Wilson,North Carolina,5625
Wilson,Tennessee,7075
Wilson,Texas,2854
Winchester (city),Virginia,2038
Windham,Connecticut,9257
Windham,Vermont,2823
Windsor,Vermont,3269
Winkler,Texas,549
Winn,Louisiana,882
Winnebago,Illinois,20602
Winnebago,Iowa,852
Winnebago,Wisconsin,12061
Winneshiek,Iowa,2023
Winona,Minnesota,5328
Winston,Alabama,1671
Winston,Mississippi,1194
Wirt,West Virginia,369
Wise,Texas,4041
Wise,Virginia,2999
Wolfe,Kentucky,552
Wood,Ohio,11332
Wood,Texas,2507
Wood,West Virginia,5446
Wood,Wisconsin,5528
Woodbury,Iowa,7948
Woodford,Illinois,2472
Woodford,Kentucky,1709
Woodruff,Arkansas,474
Woods,Oklahoma,697
Woodson,Kansas,146
Woodward,Oklahoma,1197
Worcester,Maryland,2911
Worcester,Massachusetts,59312
Worth,Georgia,1307
Worth,Iowa,529
Worth,Missouri,140
Wright,Iowa,851
Wright,Minnesota,8294
Wright,Missouri,1518
Wyandot,Ohio,1604
Wyandotte,Kansas,11445
Wyoming,New York,2698
Wyoming,Pennsylvania,2294
Wyoming,West Virginia,1402
Wythe,Virginia,1898
Yadkin,North Carolina,2628
Yakima,Washington,20056
Yalobusha,Mississippi,1143
Yamhill,Oregon,7882
Yancey,North Carolina,1042
Yankton,South Dakota,1412
Yates,New York,2277
Yavapai,Arizona,11404
Yazoo,Mississippi,1907
Yell,Arkansas,1622
Yellow Medicine,Minnesota,726
Yellowstone,Montana,9441
Yoakum,Texas,653
Yolo,California,19445
York,Maine,12882
York,Nebraska,962
York,Pennsylvania,28094
York,South Carolina,16124
York,Virginia,4041
Young,Texas,1175
Yuba,California,5520
Yuma,Arizona,16306
Yuma,Colorado,682
Zapata,Texas,1250
Zavala,Texas,1073
Ziebach,South Dakota,121
